Company,Location,Sector,About,Amount,Stage,Funding Year
Strata,Bengaluru,Real Estate,Strata is an innovative techdriven platform redefining Fractional Investments in Premium Commercial Real Estate,6000000.0,Series A,2021
Ourbetterplanet,Bengaluru,E-Commerce,A curated online marketplace for all things sustainable,300000.0,Seed,2021
Murf.Ai,Bengaluru,Saas Startup,Murf AI is working on simplifying voice audio and making highquality voice overs accessible to everyone using artificial intelligence,1500000.0,Seed,2021
Jetsynthesys,Pune,Media,JetSynthesys is the groups most innovative company in the promising Digital and Technology Business World with a vision to create world class digital products platforms and services in India,2000000.0,,2021
Myfitness,Silvassa,Fitness,A new age D2C health  fitness brand with a mission to deliver products that taste good feel good and do good,1000000.0,Seed,2021
I Am Love,Mumbai,Healthcare,I am Love came into existence in early 2020 with the aim of redefining the relationship we have with our health,4000000.0,Seed,2021
Myglamm,Mumbai,D2C,MyGlamm is Indias fastest growing directtoconsumer beauty brand,40000000.0,,2021
Gumlet,Bengaluru,It,Gumlet has built a newage media delivery infrastructure that provides low code or nocode integration plugins that automate the entire media publishing pipeline,1600000.0,,2021
Eloelo,Bengaluru,Gaming,Creatorled Social Gaming  Live Streaming Platform,2000000.0,Pre-series A,2021
Edukemy,Noida,Edtech,Edukemy is the first EdTech company in the country in the non STEM segment offering an immersive learning experience to the students supported by cuttingedge technology and an AIbased evaluation system,2000000.0,Pre-series A,2021
Zingbus,Gurugram,Mobility,Zingbus is a renowned brand in the bus operating industry,5000000.0,Pre-series A,2021
Newsreach,Ahmedabad,Media,NewsReach is a Mumbai based company that wants to create a disruptive ecosystem of original and local news content,300000.0,Seed,2021
Pencilton,Hyderabad,Fintech,Indias first app for kids  teens to manage and spend pocket money while learning about money in a fun gamified way,330000.0,Pre-seed,2021
Bandhoo,Gurugram,It,Bringing ease of eCommerce to Construction for builders infrastructure companies contractors and workers,1000000.0,,2021
Ixigo,Gurugram,It,AIbased travel app offering seamless planning and booking for flights trains buses hotels and more,53000000.0,,2021
The Whole Truth,Mumbai,Food & Beverages,Believe simple homely ingredients minimally processed are the secret to nutritious tasty food,6000000.0,Series A,2021
Insane Ai,Bengaluru,Fitness,Mainstream fitness formats are a primitive solution to the modern problems of a sedentary lifestyle,800000.0,Seed,2021
Learn4O Technology,Jaipur,E-Learning,Trying to solve the problem of unemployment in young graduates who despite having college degrees dont have the skills for the real world,0.0,Seed,2021
Droom,Gurugram,Automobile,Droom is an AI and data science driven online transactional platform which offers 21st century experience in buying  selling used  new automobiles in India,200000000.0,,2021
Skymet,Noida,Environmental Services,Provide services that allow clients to understand and organize themselves around changing environment,1000000.0,,2021
Go Swift,Bengaluru,Consumer Services,Help small  medium sized businesses to grow by helping them with their shipping requirements at the cheapest and most reliable service,2000000.0,Pre-series A,2021
Mamaearth,Gurugram,Healthcare,A brand which develops products from worldclass research and attempts to solve every little problem that we as parents face,50000000.0,,2021
G.O.A.T,Bengaluru,D2C,GOAT Brand Labs provides a techenabled platform for D2C brands to scale,36000000.0,Series A,2021
Keeros,Lucknow,Food & Beverages,Keeros Roasted Supersnacks that are Healthy for All Safe for Diabetics,0.0,Pre-series A,2021
Redesyn,Mumbai,Merchandise,Merchandise dropshipping platform for influencers designers creators  brands,300000.0,Pre-series A,2021
Inspacco,Pune,Facilities Services,For residential commercial and industrial establishments  Inspacco is a one stop solution  that delivers affordable improvement and maintenance services,200000.0,,2021
Knorish,Gurugram,Edtech,Saas platform offers a feature packed platform enables businesses experts professionals artists instructors specialists coaches people seeking work from home opportunities,1000000.0,Pre-series A,2021
Dozee,Bengaluru,Healthcare,Dozee is Indias only contactless health monitor that silently tracks your heart respiration sleep patterns stress levels cardiac contractions apnea and more while you sleep,5000000.0,Series A,2021
Blackbuck,Bengaluru,Logistics & Supply Chain,BlackBuck marks the beginning of a new path in trucking A path that is organized and makes trucking simple for every shipper and trucker,67000000.0,Series E,2021
Mailmodo,Bengaluru,Marketing & Advertising,Mailmodo is a complete email marketing solution enabling users to create and send applike interactive emails to improve email conversions,2000000.0,Seed,2021
Superbeings,Bengaluru,Computer Software,Continuous Leadership Development  Employee Engagement platform Improve Leadership Culture and Experience realtime,0.0,Seed,2021
Nirogstreet,New Delhi,Healthcare,Nirogstreet as a concept is working to make Ayurveda first call of treatment,2500000.0,Series A,2021
Hyreo,Thiruvananthapuram,Human Resources,Hyreo stands for delivering a customerlike experience for candidates throughout the recruiting process,0.0,Pre-series A,2021
Godi Energy,Hyderabad,Automotive,GODI is a technology innovation organization focused on the design and manufacturing of green energy storage solutions,0.0,,2021
Even,Bengaluru,Healthcare,One monthly subscription to cover all your healthcare needs,5000000.0,Seed,2021
Captain Fresh,Bengaluru,Logistics,A B2B marketplace leveraging technology to deliver the fastest harvesttoretail in the industry,12000000.0,Series A,2021
Otipy,Gurugram,Food & Beverages,Otipy helps the farmer to deliver farm fresh vegetables  fruits at doorstep,10200000.0,Series A,2021
Lenskart,Faridabad,Eyewear,Indias fastest growing eyewear company and largest eyewear company online,220000000.0,,2021
Eka.Care,Bengaluru,Healthcare,A digitally enabled and connected healthcare ecosystem for better health outcomes,4500000.0,,2021
Braingroom,Chennai,Edtech,BrainGroom is an online marketplace for educational recreational  wellness classes with defined target segment quantifiable outcomes  specified time duration,200000.0,,2021
Edvizo,Bengaluru,Consumer Services,Edvizo is an online marketplace to help students and parents find compare and enroll in the best and trusted private institutes in their locality,1000000.0,Pre-series A,2021
Credenc,New Delhi,Fintech,An education loan platform to finance meritorious students for the college expenses by underwriting future employability,25000000.0,,2021
Globalbees,New Delhi,D2C Business,Globalbees partners with entrepreneurs who have built an onlinefirst business  Our team scales up D2C businesses in India and abroad,150000000.0,Series A,2021
Spinny,Gurugram,Automotive,Spinny is a new age used car endtoend platform in India,108000000.0,Series D,2021
Mynvax,Bengaluru,Biotechnology,Mynvax is a preclinical stage vaccine biotechnology Current develop programs include a recombinant vaccine for human influenza and COVID19,4000000.0,Series A,2021
Risebird,Pune,Human Resources,RiseBird provides ondemand 25K  expert video interviews and AI powered insights to help companies hire online,500000.0,,2021
Uvi Health,Bengaluru,Healthcare,Digital health platform delivering personalized care for womens sexual and reproductive health concerns,330000.0,Pre-seed,2021
Vegrow,Bengaluru,Farming,Vegrow is in the business of fresh fruits  vegetables with addressable market size of 43 Billion,13000000.0,,2021
Automovill,Bengaluru,Automotive,Automovill is a unique platform to aggregate automobile service providers where we connect vehicle owners with all kind of automobile service providers under one roof,500000.0,,2021
Nftically,Gurugram,Nft Marketplace,NFT Marketplace to buy or sell NFT tokens in minutes or set up your own NFT store website a storefront in minutes,0.0,Seed,2021
Healthifyme,Bengaluru,Healthcare,HealthifyMe is a revolutionary health and fitness application that is on a mission to transform a billion lives,75000000.0,Series C,2021
Galaxycard,Gurugram,Fintech,GalaxyCard is a mobile based Instant Credit Card,450000.0,,2021
Bella Vita Organic,Gurugram,Healthcare,Bella Vita Organic or The Good Life is dedicated to creating handcrafted and organic beauty solutions inspired by the natural elements of the earth and age old beauty best practices,10000000.0,,2021
Smartcoin,Bengaluru,Fintech,Indias Most Preferred Instant Loan App,10000000.0,,2021
Careerninja,Mumbai,Edtech,Careerninja Is A Funded Earlystage Edtech Venture Building A Personalized Learning Platform To Help People Achieve Their Career Goals,0.0,Seed,2021
Mysun,New Delhi,Solar,Indias Largest Online Rooftop Solar Platform for SMEs Industries  Homes,2000000.0,,2021
Sea6 Energy,Bengaluru,Biotechnology,Sea6 Energy envisions a future where the abundant oceans will be our biomass farms of tomorrow  to provide solutions in energy agriculture and food,9000000.0,Series B,2021
Beco,Mumbai,Consumer Goods,Ecofriendly home and kitchen care products that are plasticfree high in quality and affordable,500000.0,Seed,2021
Onecode,Bengaluru,Internet,OneCode is a platform which connects new age digital first brands with relevant sellers aka OneCoders to sell their products and services,5000000.0,,2021
Medpay,Bengaluru,Information Technology,MedPay is building the realtime claims adjudication platform for health insurers,1200000.0,Seed,2021
Inshorts,Noida,Internet,Built Inshorts with a promise to deliver news,60000000.0,,2021
Digantara,Bengaluru,Spacetech,Digantara is an Indian Space Technology Company incubated at Indian Institute of Science IISc establishing a spacebased surveillance platform with global realtime earth coverage,2500000.0,Seed,2021
Aqgromalin,Chennai,Agritech,Aqgormalin is a tech driven farm diversification platform enabling farmers to diversify into Animal Husbandry and Aquaculture,700000.0,Seed,2021
Square Yards,Gurugram,Real Estate,Indias largest tech enabled Real Estate Brokerage and Mortgage Marketplace,25000000.0,,2021
Oyo,Gurugram,Hospitality,OYO is a global platform that empowers entrepreneurs and small businesses with hotels and homes by providing fullstack technology,660000000.0,,2021
Slang Labs,Bengaluru,Computer Software,Slang Labs provides accurate and multilingual inapp voice assistants for Android and web apps,0.0,,2021
Niroggyan,Gurugram,Healthcare,Simplifying Diagnostics for labs doctors and people,0.0,Seed,2021
Ola Electric,Bengaluru,Automotive,Ola Electric  The future of mobility is here Charging ahead to accelerate the worlds transition to sustainable mobility,100000000.0,Debt,2021
Bikry App,Noida,Consumer Software,Bikry a DirecttoCustomer platform to start your online store within 30 seconds at 0 commission,1300000.0,,2021
Oliveboard,Bengaluru,Edtech,Oliveboard is the top exam preparation platform for Banking  Government Exams,3000000.0,,2021
Little Leap,New Delhi,Edtech,Soft Skills that make Smart Leaders,300000.0,,2021
Trell,Bengaluru,Social Commerce,Indias Largest Lifestyle Social Commerce platform Empowering millions of storytellers  MicroEntrepreneurs,45000000.0,Series B,2021
Kredent,Kolkata,Edtech,Kredent Academy is the unique concept where financial market professionals have taken the onus of creating a strong knowledge bank in their area of expertise,1000000.0,,2021
Easyaspataal,Mumbai,Healthcare,Indias First Digital Admission Desk for Hospitalisation,500000.0,Seed,2021
Smoor,Bengaluru,Food & Beverages,Instigate your sixth sense with our new range of chocolates,0.0,,2021
Pankhuri,Bengaluru,Social Community,Pankhuri is a womens only community for members to socialize explore and upskill through live interactive courses expert chat and interestbased clubs,3200000.0,,2021
Arcana,Bengaluru,Information Technology,Arcana is the Storage Layer of Ethereum,370000.0,Seed,2021
Admitkard,Noida,Edtech,A tech solution for end to end career advisory to students looking to study abroad,1000000.0,Pre-series A,2021
Urbankisaan,Hyderabad,Food & Beverages,A modern farms close to where your home is Creating positive change at every step from seed to store ensuring quality and traceability,0.0,,2021
Aquaconnect,Chennai,Fishery,Aquaconnect is a global fullstack aquaculture technology venture that provides datadriven farm advisory and marketplace solutions to fish and shrimp farmers,4000000.0,Pre-series A,2021
Vah Vah!,Bengaluru,Edtech,A mission to educate India and make its young and dynamic population job ready,1800000.0,,2021
Letsdressup,Gurugram,Apparel & Fashion,Building Indias version of Stitch Fix,300000.0,Pre-series A,2021
Sapio Analytics,Mumbai,Computer Software,Aim to provide the most intelligent AIpowered policy making solutions for government institutions across the world,150000.0,,2021
Bhyve,Mumbai,Human Resources,A Future of Work Platform for diffusing Employee Tacit Knowledge and enabling Peer Learning Networks,300000.0,,2021
Indi Energy,Roorkee,Renewables & Environment,Indi Energy is an energy storage startup involved in RD of next generation battery technologies with superior performance than current counterparts,0.0,Seed,2021
The Ayurveda Co,Gurugram,Consumer Goods,The Ayurveda Co represents things that are all Ayurvedic at heart and are suited for the contemporary landscape,0.0,,2021
Pratilipi,Bengaluru,Online Storytelling,Pratilipi is the largest Indian language selfpublishing platform with over 350000 authors and more than 28000000 unique monthly readers,48000000.0,,2021
Ati Motors,Bengaluru,Automotive,Autonomous industrial vehicle maker,35000000.0,Pre-series A,2021
Pear,Mumbai,Deeptech,An AR  VR tech based Startup in Mumbai,300000.0,Pre-series A1,2021
Gourmet Garden,Bengaluru,Farming,100 contamination free pesticide free naturoponically grown vegetables,3000000.0,,2021
The Sleep Company,Mumbai,Consumer Goods,Patent Pending sleep technology developed by actual Rocket Scientists and sleep experts after years of research,1000000.0,Pre-series A,2021
Tyreplex,New Delhi,B2B E-Commerce,Tyreplex is digitizing the tyre dealers in India,0.0,Seed,2021
Ion Energy,Mumbai,Automotive,Advanced Electronics  Software Supplier for Electric Vehicles  Battery Energy Storage,3600000.0,Pre-series A,2021
Digit Insurance,Bengaluru,Insuretech,Digit becomes the first Unicorn of 2021 valued at 19B,200000000.0,,2021
Fraazo,Mumbai,Food & Beverages,FRAAZO is Mumbais favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours,11000000.0,Series A,2021
Licious,Bengaluru,Food & Beverages,Licious is a consumer food company focussed at delighting the world with an unmatched range of meat  meat products,192000000.0,Series F,2021
Winzo,New Delhi,Gaming,WinZO is the largest social gaming and entertainment platform in India,65000000.0,Series C,2021
Furlenco,Bengaluru,Consumer Goods,Furlenco is a different furniture company,100000000.0,,2021
Skylark Drones,Bengaluru,Aviation,Enterprise drone solutions that help plan build and sustain the world we live in,3000000.0,Pre-series A,2021
Leegality,Gurugram,It Company,The market standard for eSign eStamp and Document Workflow in India Eliminating paper from paperwork since 2016,0.0,Pre-series A,2021
Arcatron Mobility,Pune,Healthcare,Mission is to advance global standards of assisted living and make it dignified and safer,0.0,,2021
Twid,Bengaluru,Fintech,TWID is shaping the future of Digital Currencies delivering newage fintech solutions,2500000.0,,2021
Peakperformer,Bengaluru,Edtech,A goaloriented outcomedriven platform to make leadership coaching accessible to all,0.0,Early seed,2021
Mymobiforce,Noida,Internet,Crowdsourcing platform imparting bestinclass services with immensely talented skilled  qualified workforce panIndia,1400000.0,Pre-series A,2021
Pine Labs,Noida,Information Technology,A merchant platform company that provides financing and lastmile retail transaction technology to merchants,600000.0,,2021
Genworks Health,Bengaluru,Healthcare,GENWORKS Health is an initiative by GE for empowering healthcare professionals operating in the rural areas to deliver better medical facilities and diagnostics while keeping things affordable,2000000.0,,2021
Pocketly,Bengaluru,Fintech,Pocketly provides quick cash on hand anytime  anywhere,0.0,,2021
Neverinstall,Bengaluru,Information Technology,A cloud platform to bring any GUI application regardless of OS and Device type to the browser,370000.0,Seed,2021
Corover,Bengaluru,Information Technology,CoRover is the worlds first and the highest ROI delivering humancentric conversational AI platform,0.0,,2021
Beato,New Delhi,Healthcare,ULTIMATE app to manage chronic conditions,5000000.0,Pre-series B,2021
Earth Rhythm,Gurugram,Cosmetics,A mission to make customers healthier and Earth a little greener,1200000.0,Seed,2021
Fountain9,Mumbai,Computer Software,Fountain9 is a Y Combinator backed company which offers predictive inventory planning and optimization software for ecommerce DTC and retail companies,1900000.0,Seed,2021
Rockclimber,Bengaluru,Food & Beverages,RockClimber is a new age beverage brand with a portfolio of alcoholic and non alcoholic drinks,1000000.0,,2021
Sped@Home,Mumbai,Edtech,Provide Remediation Occupational Therapy Speech Therapy and Socioemotional coaching for children with Learning Disabilities like Dyslexia Dysgraphia Dyscalculia,300000.0,,2021
Canpe,Bengaluru,Computer Software,Digitalfirst debt collections platform that is driven by compassion and powered by AI,0.0,Seed,2021
Green Soul,Ambernath,Consumer Goods,Green Soul is No1 brand on Amazon India in Ergonomic chairs category in terms of customer reviews,200000.0,,2021
Shiprocket,New Delhi,Logistics,Indias 1 eCommerce Logistics and Shipping Solution Empowering over 1 Lakh Indian eCommerce Sellers,41000000.0,Series D1,2021
Dealshare,Bengaluru,Retail,The next generation disruptive social ecommerce product for the masses,144000000.0,,2021
Teachmint,Bengaluru,Edtech,Teachmint is an allinone education technology platform created specifically for the tutors of the digital age,20000000.0,Pre-series B,2021
Vahak,Bengaluru,Transportation,Building Indias Largest  Most Trusted Online Transport Marketplace  Directory,5000000.0,Pre-series A,2021
Gostops,New Delhi,Hospitality,goSTOPS aims to be Indias biggest and most loved backpacker hostel brand,1000000.0,Pre-series A,2021
Codedamn,New Delhi,Computer Software,Codedamn enables anyone to learn and practice realworld programming skills and become industry relevant through our learning paths,0.0,Pre-seed,2021
Biocraft Innovation Technology,Noida,Environmental Service,Innovation startup developing bamboo resources of India to be used in industrial use by developing injection moulding granules,0.0,Pre-seed,2021
Powerplay,Bengaluru,Construction,Powerplay helps simplify end to end Construction and Architecture project management,5200000.0,,2021
Accio Robotics,Bengaluru,Industrial Automation,Accio Robotics is involved in the designing and manufacturing of stateoftheart Robotics Automation solutions,0.0,,2021
Delhivery,Gurugram,Logistics,Delhivery is a supply chain services company that provides transportation warehousing freight and order fulfillment services,270000000.0,Series H,2021
Avishkaar,New Delhi,Edtech,Indias leading EdTech startup spearheading the Maker Revolution in the subcontinent,600000.0,Pre-series A,2021
Jobsgaar,New Delhi,Job Discovery Platform,Indias first District level Hyper Local Job discovery platform,140000.0,Seed,2021
Almo,Gurugram,D2C Fashion,Almo is a Premium Mens essentianls wear brand focused on bringing sophisticated yet functional designs to wardrobe,0.0,Seed,2021
Breathe Well-Being,New Delhi,Healthcare,Breathe Wellbeing is an interactive and personalized platform that helps organization increase employee engagement and productivity,1000000.0,Pre-series A,2021
Galaxeye,Chennai,Spacetech,GalaxEye enables businesses to make better Decisions  perform operations efficiently via Space Technology,0.0,Pre-seed,2021
Good Health Clinic,Hyderabad,Healthcare,Full Stack Digital Health Clinic,5000000.0,,2021
Urban Company,New Delhi,Home Services,Urban Company is an Indiabased company providing a marketplace for freelance labor,250000000.0,Series F,2021
Mybyk,Ahmadabad,Rental,MYBYK is an app that provides premium bicycle sharing and rental service,1000000.0,Pre-series A,2021
Locus,Bengaluru,Logistics,Locus is an intelligent decisionmaking and automation platform for logistics,50000000.0,Series C,2021
Crejo.Fun,Bengaluru,Edtech,CrejoFun is a digital extracurricular learning platform being built with an intent to help children discover their passions and interests through creative learning,3000000.0,Seed,2021
Bambinos,Bengaluru,Edtech,Cohort based extracurricular course for kids,500000.0,Seed,2021
Kreditbee,Bengaluru,Fintech,KreditBee is a digital lending platform developed to assist young professionals with their personal finances,8000000.0,,2021
Spardha,Pune,Edtech,Spardha School Of Music Spardha Academy Spardha Online are associated marks with Spardha Learnings Private Limited,400000.0,Pre-series A1,2021
Onelife Nutriscience,Mumbai,Healthcare,Onelife Nutriscience is a consumer healthcare brands company,0.0,,2021
Flatheads,Bengaluru,Fashion,Flatheads is a lifestyle brand that designs and creates shoes from India for the world Flatheads launched Indias first bamboo footwear,0.0,,2021
Fable Fintech,Mumbai,Fintech,Fable Fintech is being seedfunded by the CCAvenue Group South East Asias number 1 eCommerce service provider,0.0,Series A,2021
Holisol,New Delhi,Logistics,HoliSol Logistics Is a Supply Chain Operations Company,3000000.0,,2021
Now&Me,New Delhi,Healthcare,NowMe is a safe cocoon in the form of discussion forums for you to let out your most intimate thoughts,1000000.0,,2021
Fyllo,Bengaluru,Agritech,Fyllo brings farms on palms by installing on field devices and actions on top of this data,400000.0,Seed,2021
Cora Health,Bengaluru,Healthcare,Social Commerce Marketplace for health and wellness Help people discover products suited to their health needs,0.0,,2021
Blaer Motors,Chennai,Mobility,Meant to augment human power and not completely replace it,300000.0,,2021
